AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LATITUDE,LONGITUDE,AIRPORT_IS_LATEST
1664704,16647,FAQ,Fitiuta,"Fitiuta Village, TT",5,United States,US,U.S. Pacific Trust Territories and Possessions,TT,75,36631,"Fitiuta Village, TT",5,14,S,-14.21583333,-169.42388889,0
1664705,16647,FAQ,Fitiuta,"Fitiuta Village, TT",5,United States,US,U.S. Pacific Trust Territories and Possessions,TT,75,36631,"Fitiuta Village, TT",5,14,S,-14.21611111,-169.42361111,1
1664801,16648,NYT,Naypyitaw International,"Naypyitaw, Burma",706,Burma,MM,,,,36632,"Naypyitaw, Burma",706,19,N,19.62361111,96.20111111,1
1664901,16649,B1C,Blackfish Lodge,"Baker Island, Canada",906,Canada,CA,British Columbia,BC,,36633,"Baker Island, Canada",906,50,N,50.75194444,-126.58722222,1
1665001,16650,B2C,Blind Channel Water Aerodrome,"Blind Channel, Canada",906,Canada,CA,British Columbia,BC,,36634,"Blind Channel, Canada",906,50,N,50.40194444,-125.41916667,1
1665101,16651,WA1,Camp Orkila Seaplane Base,"Camp Orkila Eastsound, WA",93,United States,US,Washington,WA,53,36635,"Camp Orkila Eastsound, WA",93,48,N,48.68555556,-122.93472222,1
1665201,16652,B3C,Minstrel Island Water Aerodrome,"Minstrel Island, Canada",906,Canada,CA,British Columbia,BC,,36636,"Minstrel Island, Canada",906,50,N,50.61888889,-126.31777778,1
1665301,16653,BC1,Port Harvey Water Aerodrome,"Port Harvey, Canada",906,Canada,CA,British Columbia,BC,,36637,"Port Harvey, Canada",906,50,N,50.56888889,-126.27472222,1
1665401,16654,WA3,Shaw Islands Water Aerodrome,"Shaw Island, WA",93,United States,US,Washington,WA,53,36638,"Shaw Island, WA",93,48,N,48.58527778,-123.00861111,1
1665501,16655,B4C,Simoom Sound Water Aerodrome,"Simoom Sound, Canada",906,Canada,CA,British Columbia,BC,,36639,"Simoom Sound, Canada",906,50,N,50.75194444,-126.50111111,1
1665601,16656,CT5,Danielson Airport,"Danielson, CT",11,United States,US,Connecticut,CT,09,36640,"Danielson, CT",11,41,N,41.81972222,-71.90083333,1
1665701,16657,JO4,H4,"Ruwaished, Jordan",639,Jordan,JO,,,,36641,"Ruwaished, Jordan",639,32,N,32.53916667,38.19500000,0
1665702,16657,JO4,H4 Air Base,"Ruwaished, Jordan",639,Jordan,JO,,,,36641,"Ruwaished, Jordan",639,32,N,32.53916667,38.19500000,1
1665801,16658,T1X,Gainesville Municipal,"Gainesville, TX",74,United States,US,Texas,TX,48,36642,"Gainesville, TX",74,33,N,33.65222222,-97.19722222,0
1665802,16658,GLE,Gainesville Municipal,"Gainesville, TX",74,United States,US,Texas,TX,48,36642,"Gainesville, TX",74,33,N,33.65222222,-97.19722222,1
1665901,16659,KIP,Kickapoo Downtown,"Wichita Falls, TX",74,United States,US,Texas,TX,48,34960,"Wichita Falls, TX",74,33,N,33.86055556,-98.49027778,1
1666001,16660,GMB,Gambella Airport,"Gambella, Ethiopia",522,Ethiopia,ET,,,,36643,"Gambella, Ethiopia",522,8,N,8.12861111,34.56333333,1
1666101,16661,NE3,York Municipal,"York, NE",65,United States,US,Nebraska,NE,31,36644,"York, NE",65,40,N,40.89638889,-97.62416667,1
1666201,16662,AA2,Icicle Seafoods,"Naknek-1, AK",1,United States,US,Alaska,AK,02,36645,"Naknek-1, AK",1,58,N,58.70944444,-157.07138889,1
1666301,16663,IN6,Clark Regional,"Jeffersonville, IN",42,United States,US,Indiana,IN,18,36646,"Jeffersonville, IN",42,38,N,38.36555556,-85.73805556,0
1666302,16663,IN6,Clark Regional,"Jeffersonville, IN",42,United States,US,Indiana,IN,18,36646,"Jeffersonville, IN",42,38,N,38.36666667,-85.73805556,1
1666401,16664,SA2,Um Almelh Airport,"Um Almelh, Saudi Arabia",670,Saudi Arabia,SA,,,,36647,"Um Almelh, Saudi Arabia",670,19,N,19.10972222,50.11944444,0
1666402,16664,SA2,Um Almelh Airport,"Um Almelh, Saudi Arabia",670,Saudi Arabia,SA,,,,36647,"Um Almelh, Saudi Arabia",670,19,N,19.10972222,50.11944444,0
1666403,16664,SA2,Um Almelh Airport,"Um Almelh, Saudi Arabia",670,Saudi Arabia,SA,,,,36647,"Um Almelh, Saudi Arabia",670,19,N,19.11194444,50.12750000,1
1666501,16665,BBD,Curtis Field,"Brady, TX",74,United States,US,Texas,TX,48,36648,"Brady, TX",74,31,N,31.17916667,-99.32388889,1
1666601,16666,DE3,Delware Airpark,"Dover-Cheswold, DE",31,United States,US,Delaware,DE,10,36649,"Dover-Cheswold, DE",31,39,N,39.21833333,-75.59666667,1
1666701,16667,TNO,Tamarindo de Santa Cruz,"Tamarindo, Costa Rica",110,Costa Rica,CR,,,,36650,"Tamarindo, Costa Rica",110,10,N,10.31555556,-85.81222222,0
1666702,16667,TNO,Tamarindo de Santa Cruz,"Tamarindo, Costa Rica",110,Costa Rica,CR,,,,36650,"Tamarindo, Costa Rica",110,10,N,10.31583333,-85.81222222,0
1666703,16667,TNO,Tamarindo de Santa Cruz,"Tamarindo, Costa Rica",110,Costa Rica,CR,,,,36650,"Tamarindo, Costa Rica",110,10,N,10.31555556,-85.81222222,0
1666704,16667,TNO,Tamarindo de Santa Cruz,"Tamarindo, Costa Rica",110,Costa Rica,CR,,,,36650,"Tamarindo, Costa Rica",110,10,N,10.31583333,-85.81222222,1
1666801,16668,A1K,Point Thomson Airstrip,"Deadhorse1, AK",1,United States,US,Alaska,AK,02,36651,"Deadhorse1, AK",1,70,N,70.13611111,-146.29000000,0
1666802,16668,A1K,Point Thomson Airstrip,"Deadhorse1, AK",1,United States,US,Alaska,AK,02,36651,"Deadhorse1, AK",1,70,N,70.13611111,-146.29000000,1
1666901,16669,AL7,Walker County Bevill Field,"Jasper, AL",51,United States,US,Alabama,AL,01,36652,"Jasper, AL",51,33,N,33.90194444,-87.31388889,1
1667001,16670,DE4,Holzdorf,"Bradenburg, Germany",429,Germany,DE,,,,36653,"Bradenburg, Germany",429,51,N,51.76777778,13.16750000,0
1667002,16670,DE4,Holzdorf,"Bradenburg, Germany",429,Germany,DE,,,,36653,"Bradenburg, Germany",429,51,N,51.76777778,13.16777778,0
1667003,16670,DE4,Holzdorf,"Bradenburg, Germany",429,Germany,DE,,,,36653,"Bradenburg, Germany",429,51,N,51.76777778,13.16750000,1
1667101,16671,OD2,Paloich Airport,"Paloich, South Sudan",501,South Sudan,SS,,,,36654,"Paloich, South Sudan",501,10,N,10.53333333,32.50666667,1
1667201,16672,PA7,New Garden,"Toughkenamon, PA",23,United States,US,Pennsylvania,PA,42,36655,"Toughkenamon, PA",23,39,N,39.83055556,-75.76972222,1
1667301,16673,GA6,Cherokee County,"Canton, GA",34,United States,US,Georgia,GA,13,36656,"Canton, GA",34,34,N,34.31222222,-84.42222222,0
1667302,16673,GA6,Cherokee County,"Canton, GA",34,United States,US,Georgia,GA,13,36656,"Canton, GA",34,34,N,34.31055556,-84.42388889,0
1667303,16673,GA6,Cherokee County,"Canton, GA",34,United States,US,Georgia,GA,13,36656,"Canton, GA",34,34,N,34.31222222,-84.42222222,0
1667304,16673,GA6,Cherokee County Regional,"Canton, GA",34,United States,US,Georgia,GA,13,36656,"Canton, GA",34,34,N,34.31222222,-84.42222222,1
1667401,16674,ASF,Astrakhan Airport,"Astrakhan, Russia",770,Russia,RU,,,,36657,"Astrakhan , Russia",770,46,N,46.28277778,48.01083333,0
1667402,16674,ASF,Narimanova,"Astrakhan, Russia",770,Russia,RU,,,,36657,"Astrakhan , Russia",770,46,N,46.28277778,48.01083333,1
1667501,16675,OZZ,Ouarzazate International,"Quarzazate, Morocco",548,Morocco,MA,,,,36658,"Quarzazate, Morocco",548,30,N,30.93916667,-6.90944444,1
1667601,16676,NKT,Sirnak Airport,"Sirnak, Turkey",679,Turkey,TR,,,,36659,"Sirnak, Turkey",679,37,N,37.36472222,42.05833333,0
1667602,16676,NKT,Serafettin Elci,"Sirnak, Turkey",679,Turkey,TR,,,,36659,"Sirnak, Turkey",679,37,N,37.36472221,42.05833333,0
1667603,16676,NKT,Serafettin Elci,"Sirnak, Turkey",679,Turkey,TR,,,,36659,"Sirnak, Turkey",679,37,N,37.36472221,42.05833333,1
1667701,16677,NT3,Gahcho Kue,"Gahcho, Canada",931,Canada,CA,Northwest Territories,NT,,36660,"Gahcho, Canada",931,63,N,63.43472222,-109.17500000,0
1667702,16677,NT3,Gahcho Kue,"Gahcho, Canada",931,Canada,CA,Northwest Territories,NT,,36660,"Gahcho, Canada",931,63,N,63.43527778,-109.14472222,0
1667703,16677,NT3,Gahcho Kue,"Gahcho, Canada",931,Canada,CA,Northwest Territories,NT,,36660,"Gahcho, Canada",931,63,N,63.43305556,-109.19972222,0
1667704,16677,NT3,Gahcho Kue,"Gahcho, Canada",931,Canada,CA,Northwest Territories,NT,,36660,"Gahcho, Canada",931,63,N,63.43527778,-109.14472222,1
1667801,16678,WHP,Whiteman,"Los Angeles, CA",91,United States,US,California,CA,06,32575,"Los Angeles, CA (Metropolitan Area)",91,34,N,34.25944444,-118.41333333,1
1667901,16679,MRF,Marfa Municipal,"Marfa, TX",74,United States,US,Texas,TX,48,36661,"Marfa, TX",74,30,N,30.37111111,-104.01750000,1
1668001,16680,N1Y,Canandaigua Airport,"Canandaigua, NY",22,United States,US,New York,NY,36,36662,"Canandaigua, NY",22,42,N,42.90888889,-77.32527778,0
1668002,16680,N1Y,Canandaigua Airport,"Canandaigua, NY",22,United States,US,New York,NY,36,36662,"Canandaigua, NY",22,42,N,42.90722222,-77.32166667,0
1668003,16680,N1Y,Canandaigua Airport,"Canandaigua, NY",22,United States,US,New York,NY,36,36662,"Canandaigua, NY",22,42,N,42.90888889,-77.32527778,1
1668101,16681,CT6,Goodspeed,"East Haddam, CT",11,United States,US,Connecticut,CT,09,36663,"East Haddam, CT",11,41,N,41.44555556,-72.45555556,1
1668201,16682,GTY,Gettysburg Regional,"Gettysburg, PA",23,United States,US,Pennsylvania,PA,42,36664,"Gettysburg, PA",23,39,N,39.84138889,-77.27472222,0
1668202,16682,GTY,Gettysburg Regional,"Gettysburg, PA",23,United States,US,Pennsylvania,PA,42,36664,"Gettysburg, PA",23,39,N,39.84111111,-77.27472222,0
1668203,16682,GTY,Gettysburg Regional,"Gettysburg, PA",23,United States,US,Pennsylvania,PA,42,36664,"Gettysburg, PA",23,39,N,39.84138889,-77.27472222,1
1668301,16683,MI6,Dowagiac Municipal,"Dowagiac, MI",43,United States,US,Michigan,MI,26,36665,"Dowagiac, MI",43,41,N,41.99305556,-86.12805556,0
1668302,16683,MI6,Dowagiac Municipal,"Dowagiac, MI",43,United States,US,Michigan,MI,26,36665,"Dowagiac, MI",43,41,N,41.99305556,-86.12833333,1
1668401,16684,PA8,Perkiomen Valley,"Collegeville, PA",23,United States,US,Pennsylvania,PA,42,36666,"Collegeville, PA",23,40,N,40.20416667,-75.43027778,1
1668501,16685,RO1,Campia Turzii Airport,"Campia Turzii, Romania",473,Romania,RO,,,,36667,"Campia Turzii, Romania",473,46,N,46.50222222,23.88583333,0
1668502,16685,RO1,Campia Turzii Airport,"Campia Turzii, Romania",473,Romania,RO,,,,36667,"Campia Turzii, Romania",473,46,N,46.50250000,23.88611111,1
1668601,16686,WJR,Wajir Airport,"Wajir, Kenya",535,Kenya,KE,,,,36668,"Wajir, Kenya",535,1,N,1.73305556,40.09166667,0
1668602,16686,WJR,Wajir Airport,"Wajir, Kenya",535,Kenya,KE,,,,36668,"Wajir, Kenya",535,1,N,1.73305556,40.09138889,0
1668603,16686,WJR,Wajir Airport,"Wajir, Kenya",535,Kenya,KE,,,,36668,"Wajir, Kenya",535,1,N,1.73305556,40.09166667,0
1668604,16686,WJR,Wajir Airport,"Wajir, Kenya",535,Kenya,KE,,,,36668,"Wajir, Kenya",535,1,N,1.73305556,40.09138889,1
1668701,16687,BMV,Buon Ma Thuot,"Ban Me Thout, Vietnam",791,Vietnam,VN,,,,36669,"Ban Me Thout, Vietnam",791,12,N,12.66833333,108.12027778,1
1668801,16688,GA0,Heart of Georgia Regional,"Eastman, GA",34,United States,US,Georgia,GA,13,36670,"Eastman, GA",34,32,N,32.21638889,-83.12861111,1
1668901,16689,PA9,Rock,"Tarentum, PA",23,United States,US,Pennsylvania,PA,42,36671,"Tarentum, PA",23,40,N,40.64222222,-79.85611111,1
1669001,16690,YUW,Dewar Lakes Airport,"Dewar Lakes, Canada",934,Canada,CA,Nunavut Territory,NU,,36672,"Dewar Lakes, Canada",934,68,N,68.63333333,-71.13333333,1
1669101,16691,KR1,Jungwon AB,"Jungwon, South Korea",778,South Korea,KR,,,,36673,"Jungwon, South Korea",778,37,N,37.03000000,127.88527778,1
1669201,16692,MT2,Three Forks Airport,"Three Forks, MT",84,United States,US,Montana,MT,30,31814,"Three Forks, MT",84,45,N,45.87805556,-111.56944444,1
1669301,16693,EE1,Amari Airport,"Amari, Estonia",422,Estonia,EE,,,,36674,"Amari, Estonia",422,59,N,59.25972222,24.20472222,1
1669401,16694,T2X,Hereford Municipal,"Hereford, TX",74,United States,US,Texas,TX,48,36675,"Hereford, TX",74,34,N,34.86055556,-102.32583333,0
1669402,16694,T2X,Hereford Municipal,"Hereford, TX",74,United States,US,Texas,TX,48,36675,"Hereford, TX",74,34,N,34.86083333,-102.32583333,1
1669501,16695,TN5,Lafayette Municipal,"Lafayette, TN",54,United States,US,Tennessee,TN,47,36676,"Lafayette, TN",54,36,N,36.52000000,-86.05805556,1
1669601,16696,A3K,Smith Bay Airport,"Smith Bay, AK",1,United States,US,Alaska,AK,02,36677,"Smith Bay, AK",1,70,N,70.76583333,-154.23083333,1
1669701,16697,VA6,Smith Mountain Lake,"Moneta, VA",38,United States,US,Virginia,VA,51,36678,"Moneta, VA",38,37,N,37.10777778,-79.59250000,1
1669801,16698,A4K,Dune Lake Airport,"Dune Lake, AK",1,United States,US,Alaska,AK,02,36679,"Dune Lake, AK",1,64,N,64.42138889,-149.89444444,1
1669901,16699,JCT,Kimble County,"Junction, TX",74,United States,US,Texas,TX,48,36680,"Junction, TX",74,30,N,30.51111111,-99.76277778,0
1669902,16699,JCT,Kimble County,"Junction, TX",74,United States,US,Texas,TX,48,36680,"Junction, TX",74,30,N,30.51083333,-99.76305556,0
1669903,16699,JCT,Kimble County,"Junction, TX",74,United States,US,Texas,TX,48,36680,"Junction, TX",74,30,N,30.51111111,-99.76277778,1
1670001,16700,C1A,Del Mar Farms,"Patterson, CA",91,United States,US,California,CA,06,36681,"Patterson, CA",91,37,N,37.54638889,-121.15861111,1
1670101,16701,BR2,Costa Esmeralda,"Porto Belo, Brazil",316,Brazil,BR,,,,36682,"Porto Belo, Brazil",316,27,S,-27.16666667,-48.62166667,0
1670102,16701,BR2,Costa Esmeralda,"Porto Belo, Brazil",316,Brazil,BR,,,,36682,"Porto Belo, Brazil",316,27,S,-27.16611111,-48.62250000,0
1670103,16701,BR2,Costa Esmeralda,"Porto Belo, Brazil",316,Brazil,BR,,,,36682,"Porto Belo, Brazil",316,27,S,-27.16666667,-48.62166667,1
1670201,16702,T3X,El Coyote Ranch,"Encino, TX",74,United States,US,Texas,TX,48,36683,"Encino, TX",74,26,N,26.85833333,-98.22166667,0
1670202,16702,T3X,El Coyote Ranch,"Encino, TX",74,United States,US,Texas,TX,48,36683,"Encino, TX",74,26,N,26.85833333,-98.22194444,0
1670203,16702,T3X,El Coyote Ranch,"Encino, TX",74,United States,US,Texas,TX,48,36683,"Encino, TX",74,26,N,26.85833333,-98.22166667,1
1670301,16703,NI1,Costa Esmeralda International,"Rivas, Nicaragua",153,Nicaragua,NI,,,,36684,"Rivas, Nicaragua",153,11,N,11.42750000,-86.03333333,0
1670302,16703,NI1,Costa Esmeralda,"Rivas, Nicaragua",153,Nicaragua,NI,,,,36684,"Rivas, Nicaragua",153,11,N,11.42750000,-86.03333333,0
1670303,16703,NI1,Costa Esmeralda,"Rivas, Nicaragua",153,Nicaragua,NI,,,,36684,"Rivas, Nicaragua",153,11,N,11.42750000,-86.03333333,0
1670304,16703,ECI,Costa Esmeralda,"Rivas, Nicaragua",153,Nicaragua,NI,,,,36684,"Rivas, Nicaragua",153,11,N,11.42750000,-86.03333333,1
1670401,16704,NY3,Ledgedale Airpark,"Brockport, NY",22,United States,US,New York,NY,36,36685,"Brockport, NY",22,43,N,43.18111111,-77.91555556,1
1670501,16705,JNJ,Duqm International,"Duqm, Oman",658,Oman,OM,,,,36686,"Duqm, Oman",658,19,N,19.50000000,57.64277778,1
1670601,16706,T4X,Austin Executive Airpark,"Austin, TX",74,United States,US,Texas,TX,48,30423,"Austin, TX",74,30,N,30.41361111,-97.66500000,0
1670602,16706,T4X,Austin Executive Airpark,"Austin, TX",74,United States,US,Texas,TX,48,30423,"Austin, TX",74,30,N,30.41361111,-97.66500000,0
1670603,16706,T4X,Austin Executive Airpark,"Austin, TX",74,United States,US,Texas,TX,48,30423,"Austin, TX",74,30,N,30.41361111,-97.66500000,1
1670701,16707,NU1,Doris Lake Airport,"Doris Lake, Canada",934,Canada,CA,Nunavut Territory,NU,,36687,"Doris Lake, Canada",934,68,N,68.12527778,-106.58527778,1
1670801,16708,BG1,Graf Ingratievo Airport,"Graf Ingratievo, Bulgaria",411,Bulgaria,BG,,,,36688,"Graf Ingratievo, Bulgaria",411,42,N,42.29055556,24.71388889,0
1670802,16708,BG1,Graf Ingratievo Airport,"Graf Ingratievo, Bulgaria",411,Bulgaria,BG,,,,36688,"Graf Ingratievo, Bulgaria",411,42,N,42.29055556,24.71361111,1
1670901,16709,T5X,Castroville Municipal,"Castroville, TX",74,United States,US,Texas,TX,48,36689,"Castroville , TX",74,29,N,29.34250000,-98.85111111,0
1670902,16709,T5X,Castroville Municipal,"Castroville, TX",74,United States,US,Texas,TX,48,36689,"Castroville , TX",74,29,N,29.34194444,-98.85083333,0
1670903,16709,T5X,Castroville Municipal,"Castroville, TX",74,United States,US,Texas,TX,48,36689,"Castroville , TX",74,29,N,29.34250000,-98.85111111,1
1671001,16710,MD2,Maryland,"Indian Head, MD",35,United States,US,Maryland,MD,24,36690,"Indian Head, MD",35,38,N,38.59694444,-77.07250000,0
1671002,16710,MD2,Maryland,"Indian Head, MD",35,United States,US,Maryland,MD,24,36690,"Indian Head, MD",35,38,N,38.60055556,-77.07305556,0
1671003,16710,MD2,Maryland,"Indian Head, MD",35,United States,US,Maryland,MD,24,36690,"Indian Head, MD",35,38,N,38.59694444,-77.07250000,1
1671101,16711,NV4,Reno Stead,"Reno, NV",85,United States,US,Nevada,NV,32,34570,"Reno, NV",85,39,N,39.66805556,-119.87638889,1
1671201,16712,JIJ,Jijiga Airport,"Jijiga, Ethiopia",522,Ethiopia,ET,,,,36691,"Jijiga, Ethiopia",522,9,N,9.33250000,42.91194444,0
1671202,16712,JIJ,Jijiga Garad Wilwal,"Jijiga, Ethiopia",522,Ethiopia,ET,,,,36691,"Jijiga, Ethiopia",522,9,N,9.33250000,42.91194444,0
1671203,16712,JIJ,Jijiga Airport,"Jijiga, Ethiopia",522,Ethiopia,ET,,,,36691,"Jijiga, Ethiopia",522,9,N,9.33250000,42.91194444,0
1671204,16712,JIJ,Jijiga Garad Wilwal,"Jijiga, Ethiopia",522,Ethiopia,ET,,,,36691,"Jijiga, Ethiopia",522,9,N,9.33250000,42.91194444,0
1671205,16712,JIJ,Jigjiga Garad Wilwal,"Jijiga, Ethiopia",522,Ethiopia,ET,,,,36691,"Jijiga, Ethiopia",522,9,N,9.33250000,42.91194444,1
1671301,16713,BBK,Kasane,"Kasane North West, Botswana",510,Botswana,BW,,,,36692,"Kasane North West, Botswana",510,17,S,-17.83138889,25.16666667,0
1671302,16713,BBK,Kasane,"Kasane North West, Botswana",510,Botswana,BW,,,,36692,"Kasane North West, Botswana",510,17,S,-17.83083333,25.16277778,0
1671303,16713,BBK,Kasane,"Kasane North West, Botswana",510,Botswana,BW,,,,36692,"Kasane North West, Botswana",510,17,S,-17.83138889,25.16666667,1
1671401,16714,JJN,Jinjiang,"Zuanzhou Fujian, China",713,China,CN,,,,36693,"Zuanzhou Fujian, China",713,24,N,24.79722222,118.58916667,1
1671501,16715,N2Y,Finger Lakes Regional,"Seneca Falls, NY",22,United States,US,New York,NY,36,36694,"Seneca Falls, NY",22,42,N,42.88361111,-76.78111111,0
1671502,16715,N2Y,Finger Lakes Regional,"Seneca Falls, NY",22,United States,US,New York,NY,36,36694,"Seneca Falls, NY",22,42,N,42.88305556,-76.78222222,1
1671601,16716,TAY,Tartu Airport,"Tartu, Estonia",422,Estonia,EE,,,,36695,"Tartu, Estonia",422,58,N,58.30750000,26.68666667,0
1671602,16716,TAY,Tartu Airport,"Tartu, Estonia",422,Estonia,EE,,,,36695,"Tartu, Estonia",422,58,N,58.30750000,26.68694444,0
1671603,16716,TAY,Tartu Airport,"Tartu, Estonia",422,Estonia,EE,,,,36695,"Tartu, Estonia",422,58,N,58.30750000,26.68666667,0
1671604,16716,TAY,Tartu Airport,"Tartu, Estonia",422,Estonia,EE,,,,36695,"Tartu, Estonia",422,58,N,58.30750000,26.68694444,1
1671701,16717,NU2,Hope Bay Airport,"Hope Bay, Canada",934,Canada,CA,Nunavut Territory,NU,,36696,"Hope Bay, Canada",934,68,N,68.16388889,-106.61444444,0
1671702,16717,NU2,Hope Bay Airport,"Hope Bay, Canada",934,Canada,CA,Nunavut Territory,NU,,36696,"Hope Bay, Canada",934,68,N,68.16111111,-106.61555556,1
1671801,16718,MOV,Moranbah Airport,"Moranbah, Australia",802,Australia,AU,,,,36697,"Moranbah, Australia",802,22,S,-22.05777778,148.07750000,0
1671802,16718,MOV,Moranbah Airport,"Moranbah, Australia",802,Australia,AU,,,,36697,"Moranbah, Australia",802,22,S,-22.05805556,148.07638889,1
1671901,16719,N2C,Charlotte Monroe Executive,"Monroe, NC",36,United States,US,North Carolina,NC,37,36698,"Monroe, NC",36,35,N,35.01750000,-80.62194444,0
1671902,16719,N2C,Charlotte Monroe Executive,"Monroe, NC",36,United States,US,North Carolina,NC,37,36698,"Monroe, NC",36,35,N,35.01888889,-80.62027778,0
1671903,16719,N2C,Charlotte Monroe Executive,"Monroe, NC",36,United States,US,North Carolina,NC,37,36698,"Monroe, NC",36,35,N,35.01750000,-80.62194444,1
1672001,16720,A6K,Van Curlers Sandbar,"Fairbanks1, AK",1,United States,US,Alaska,AK,02,36699,"Fairbanks1, AK",1,65,N,65.04472222,-145.42305556,1
1672101,16721,VA7,Bridgewater Air Park,"Bridgewater, VA",38,United States,US,Virginia,VA,51,36700,"Bridgewater, VA",38,38,N,38.36666667,-78.96027778,0
1672102,16721,VA7,Bridgewater Air Park,"Bridgewater, VA",38,United States,US,Virginia,VA,51,36700,"Bridgewater, VA",38,38,N,38.36527778,-78.95888889,1
1672201,16722,O1H,Holmes County,"Millersburg, OH",44,United States,US,Ohio,OH,39,36701,"Millersburg, OH",44,40,N,40.53666667,-81.95583333,0
1672202,16722,O1H,Holmes County,"Millersburg, OH",44,United States,US,Ohio,OH,39,36701,"Millersburg, OH",44,40,N,40.53722222,-81.95444444,0
1672203,16722,O1H,Holmes County,"Millersburg, OH",44,United States,US,Ohio,OH,39,36701,"Millersburg, OH",44,40,N,40.53666667,-81.95583333,1
1672301,16723,A7K,Nakochna Airport,"Nakochna, AK",1,United States,US,Alaska,AK,02,36702,"Nakochna, AK",1,62,N,62.03611111,-151.45222222,1
1672401,16724,N3Y,Ticonderoga Municipal,"Ticonderoga, NY",22,United States,US,New York,NY,36,36703,"Ticonderoga, NY",22,43,N,43.87722222,-73.41305556,1
1672501,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.75722222,-119.21277778,0
1672502,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.76166667,-119.21194444,0
1672503,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.75722222,-119.21277778,0
1672504,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.76222222,-119.21083333,0
1672505,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.75750000,-119.21583333,0
1672506,16725,NV5,Black Rock City,"Gerlach, NV",85,United States,US,Nevada,NV,32,36704,"Gerlach, NV",85,40,N,40.76194444,-119.21083333,1
1672601,16726,NU3,Jericho Mine,"Jericho, Canada",934,Canada,CA,Nunavut Territory,NU,,36705,"Jericho, Canada",934,66,N,66.01861111,-111.45194444,1
1672701,16727,NJ7,Old Bridge,"New Jersey, NJ",21,United States,US,New Jersey,NJ,34,36706,"New Jersey, NJ",21,40,N,40.33000000,-74.34666667,1
1672801,16728,N3C,Macon County,"Franklin, NC",36,United States,US,North Carolina,NC,37,36707,"Franklin, NC",36,35,N,35.22222222,-83.42000000,0
1672802,16728,N3C,Macon County,"Franklin, NC",36,United States,US,North Carolina,NC,37,36707,"Franklin, NC",36,35,N,35.22250000,-83.41916667,0
1672803,16728,N3C,Macon County,"Franklin, NC",36,United States,US,North Carolina,NC,37,36707,"Franklin, NC",36,35,N,35.22222222,-83.42000000,1
1672901,16729,O2H,Knox County,"Mount Vernon, OH",44,United States,US,Ohio,OH,39,36708,"Mount Vernon, OH",44,40,N,40.32888889,-82.52611111,1
1673001,16730,NH2,Gorham Airport,"Gorham, NH",14,United States,US,New Hampshire,NH,33,36709,"Gorham, NH",14,44,N,44.39472222,-71.19805556,0
1673002,16730,NH2,Gorham Airport,"Gorham, NH",14,United States,US,New Hampshire,NH,33,36709,"Gorham, NH",14,44,N,44.39361111,-71.19805556,0
1673003,16730,NH2,Gorham Airport,"Gorham, NH",14,United States,US,New Hampshire,NH,33,36709,"Gorham, NH",14,44,N,44.39472222,-71.19805556,0
1673004,16730,NH2,Gorham Airport,"Gorham, NH",14,United States,US,New Hampshire,NH,33,36709,"Gorham, NH",14,44,N,44.39361111,-71.19805556,1
1673101,16731,NH3,Dean Memorial,"Haverhill, NH",14,United States,US,New Hampshire,NH,33,36710,"Haverhill, NH",14,44,N,44.08027778,-72.00777778,1
1673201,16732,KNA,Vina del Mar Airport,"Vina del Mar, Chile",324,Chile,CL,,,,36711,"Vina del Mar, Chile",324,32,S,-32.94972222,-71.47861111,1
1673301,16733,LCJ,Lodz Lublinek,"Lodz Lodzkie, Poland",467,Poland,PL,,,,36712,"Lodz Lodzkie, Poland",467,51,N,51.72194444,19.39805556,1
1673401,16734,NU4,Meadowbank,"Meadowbank Nunavut, Canada",934,Canada,CA,Nunavut Territory,NU,,36713,"Meadowbank Nunavut, Canada",934,65,N,65.02500000,-96.07111111,0
1673402,16734,NU4,Meadowbank,"Meadowbank Nunavut, Canada",934,Canada,CA,Nunavut Territory,NU,,36713,"Meadowbank Nunavut, Canada",934,65,N,65.02500000,-96.07111111,1
1673501,16735,CD1,Kamina,"Katanga, Congo (Kinshasa)",517,Congo (Kinshasa),CD,,,,36714,"Katanga, Congo (Kinshasa)",517,8,S,-8.72861111,24.99111111,0
